"vremia","191HL","192HL","193BL","194BL","191HR","192HR","193BR","194BR","281NL","282NL","283BL","284BL","281NR","282NR","283BR","284BR","301BL","302BL","303HL","304HL","301BR","302BR","303HR","304HR","321BL","322BL","323HL","324HL","321BR","322BR","323HR","324HR","341BL","342BL","343HL","344HL","341BR","342BR","343HR","344HR","461L","462L","463L","461R","462R","463R","G11L","G12L","G13L","G14L","G15L","G16L","G17L","G11R","G12R","G13R","G14R","G15R","G16R","G17R","G21L","G22L","G23L","G24L","G25L","G26L","G27L","G21R","G22R","G23R","G24R","G25R","G26R","G27R","D12","D13","D14","D15","D16","D17","D18","D19","D20","U64","RasxCD"
"2020-06-30 00:14:06.046","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1670"
"2020-06-30 00:14:07.187","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1850"
"2020-06-30 00:14:08.203","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.5","4.2","3.6","2.9","3","2.7","1150","1710"
"2020-06-30 00:14:09.250","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","33","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1600"
"2020-06-30 00:14:10.281","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1640"
"2020-06-30 00:14:11.312","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1150","1690"
"2020-06-30 00:14:12.312","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1650"
"2020-06-30 00:14:13.328","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","42","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1700"
"2020-06-30 00:14:14.359","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1850"
"2020-06-30 00:14:15.390","27","28","29","29","28","28","29","30","30","34","32","30","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1720"
"2020-06-30 00:14:16.421","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1730"
"2020-06-30 00:14:17.421","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.5","4.2","3.6","2.9","3","2.7","1140","1750"
"2020-06-30 00:14:18.437","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1850"
"2020-06-30 00:14:19.484","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","30","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1780"
"2020-06-30 00:14:20.500","27","28","29","29","28","28","29","30","30","34","32","30","30","33","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1730"
"2020-06-30 00:14:21.609","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1660"
"2020-06-30 00:14:22.656","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1700"
"2020-06-30 00:14:23.671","27","28","29","29","27","28","29","30","30","34","32","31","30","33","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1800"
"2020-06-30 00:14:24.687","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1850"
"2020-06-30 00:14:25.703","27","28","29","29","28","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","42","36","43","50","34","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1620"
"2020-06-30 00:14:26.781","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1670"
"2020-06-30 00:14:27.953","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","38","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1690"
"2020-06-30 00:14:28.984","27","28","29","29","28","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1680"
"2020-06-30 00:14:30.000","27","28","29","29","28","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1720"
"2020-06-30 00:14:31.015","27","28","29","29","27","28","29","30","30","34","32","30","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","38","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1570"
"2020-06-30 00:14:32.046","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1660"
"2020-06-30 00:14:33.046","27","28","29","29","28","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","38","37","42","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1710"
"2020-06-30 00:14:34.062","27","28","29","29","28","28","29","30","30","34","32","31","30","33","34","30","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","37","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1740"
"2020-06-30 00:14:35.078","27","28","29","29","28","28","29","30","30","34","32","31","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","38","37","42","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.7","1140","1850"
"2020-06-30 00:14:36.093","27","28","29","29","27","28","29","30","30","34","32","30","30","32","34","29","34","32","31","32","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","38","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","31","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.5","4.2","3.6","2.9","3","2.7","1140","1650"
"2020-06-30 00:14:37.125","27","28","29","29","28","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","35","38","37","43","40","38","44","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.8","1140","1570"
"2020-06-30 00:14:38.156","27","28","29","29","28","28","29","30","30","34","32","30","30","32","34","29","34","32","31","31","27","35","33","32","36","35","34","40","37","39","37","42","36","34","35","32","36","36","38","37","43","40","38","44","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.2","5.1","4.4","4.4","4.2","3.6","2.9","3","2.8","1140","1620"
